orderID,customerID,employeeID,productID,quantity,unitPrice,discountPct,orderTotal,orderDate,orderTime,channel,paymentMethod,status,deliveryDate,rating
1237,16,,4,1,320.00,0,320.00,2024-06-18,19:12:28,online,card,returned,2024-06-25,
1575,30,5,25,2,249.00,0,498.00,2024-12-21,13:47:32,in_store,card,completed,,
1511,1,,5,1,74.00,0,74.00,2024-11-29,04:12:23,online,card,completed,2024-12-01,5
1001,2,2,25,1,249.00,15,211.65,2024-01-01,14:07:38,in_store,card,completed,,
1193,16,4,6,3,299.00,5,852.15,2024-05-21,17:53:15,in_store,card,completed,,
1544,30,5,21,3,14.99,0,44.97,2024-12-12,11:24:01,in_store,card,completed,,5
1480,4,1,15,1,480.00,0,480.00,2024-11-14,18:10:19,in_store,cash,completed,,4
1032,1,2,14,1,449.00,20,359.20,2024-01-27,15:00:40,in_store,card,cancelled,,
1419,9,2,28,1,59.00,0,59.00,2024-10-17,16:08:38,in_store,card,completed,,5
1324,15,3,31,1,149.00,15,126.65,2024-08-17,19:35:21,in_store,card,completed,,2
1505,23,1,32,3,9.90,15,25.25,2024-11-25,13:05:12,in_store,cash,cancelled,,
1521,3,1,4,1,320.00,0,320.00,2024-12-05,15:17:09,in_store,transfer,completed,,4
1140,4,1,15,1,480.00,0,480.00,2024-04-16,16:15:49,in_store,card,completed,,1
1357,8,,9,1,890.00,0,890.00,2024-09-11,13:15:34,online,card,completed,2024-09-12,3
1175,4,4,4,1,320.00,0,320.00,2024-05-08,16:06:40,in_store,card,completed,,
1446,8,4,33,2,12.90,0,25.80,2024-11-05,10:44:24,in_store,transfer,completed,,5
1372,2,2,24,1,14.50,0,14.50,2024-09-19,13:39:40,in_store,card,completed,,4
1325,12,3,32,1,9.90,15,8.42,2024-08-19,10:41:15,in_store,cash,returned,,
1099,20,7,2,1,25.50,0,25.50,2024-03-16,15:08:16,in_store,card,completed,,3
1251,2,,25,2,249.00,5,473.10,2024-07-03,17:53:33,online,card,completed,2024-07-04,
1039,2,1,36,1,89.00,5,84.55,2024-01-31,14:39:48,in_store,card,completed,,
1173,21,8,34,1,19.00,0,19.00,2024-05-07,13:28:23,in_store,cash,completed,,3
1159,28,,37,2,55.00,0,110.00,2024-04-27,15:47:40,online,card,completed,2024-05-03,4
1463,19,2,19,1,119.00,5,113.05,2024-11-08,19:14:07,in_store,card,completed,,
1218,18,3,22,2,45.00,0,90.00,2024-05-31,19:57:29,in_store,cash,completed,,
1183,2,2,14,1,449.00,0,449.00,2024-05-15,16:40:34,in_store,cash,cancelled,,
1259,2,1,5,3,74.00,0,222.00,2024-07-10,14:13:19,in_store,cash,completed,,4
1361,19,,21,1,14.99,0,14.99,2024-09-13,08:27:47,online,card,completed,2024-09-16,5
1447,3,2,6,1,299.00,0,299.00,2024-11-05,12:02:18,in_store,card,completed,,3
1364,8,5,23,2,64.00,10,115.20,2024-09-14,14:42:05,in_store,cash,completed,,
1043,12,,28,1,59.00,0,59.00,2024-02-05,09:28:38,online,card,completed,2024-02-06,5
1113,4,5,28,1,59.00,0,59.00,2024-03-27,17:47:55,in_store,cash,completed,,5
1490,18,8,37,1,55.00,0,55.00,2024-11-18,16:46:44,in_store,card,completed,,4
1459,28,2,16,1,349.00,10,314.10,2024-11-08,11:15:41,in_store,cash,completed,,
1131,8,1,25,2,249.00,0,498.00,2024-04-04,17:02:49,in_store,cash,completed,,4
1136,17,7,32,2,9.90,0,19.80,2024-04-12,15:25:57,in_store,card,completed,,
1165,27,2,16,1,349.00,0,349.00,2024-05-03,16:37:30,in_store,cash,completed,,
1574,9,6,3,3,89.99,0,269.97,2024-12-21,13:20:42,in_store,card,cancelled,,
1424,7,,33,1,12.90,0,12.90,2024-10-22,19:57:52,online,card,returned,2024-10-28,
1122,18,,25,3,249.00,5,709.65,2024-04-01,14:30:54,online,card,completed,2024-04-07,4
1509,20,4,26,3,79.00,0,237.00,2024-11-28,17:45:09,in_store,cash,cancelled,,
1207,14,4,34,1,19.00,0,19.00,2024-05-28,17:58:04,in_store,card,completed,,4
1584,12,,8,1,620.00,0,620.00,2024-12-25,21:25:36,online,card,completed,2024-12-28,
1559,28,,1,1,1250.00,0,1250.00,2024-12-17,19:11:18,online,card,completed,2024-12-19,5
1382,12,3,33,1,12.90,15,10.97,2024-09-24,12:55:55,in_store,cash,completed,,
1370,10,2,2,1,25.50,15,21.68,2024-09-18,16:12:26,in_store,card,completed,,
1305,12,,8,1,620.00,0,620.00,2024-08-09,17:08:17,online,card,completed,2024-08-14,
1579,7,7,14,1,449.00,0,449.00,2024-12-23,14:47:59,in_store,card,completed,,4
1060,17,,19,1,119.00,0,119.00,2024-02-17,09:53:45,online,card,completed,2024-02-24,5
1086,22,4,4,1,320.00,10,288.00,2024-03-08,13:14:41,in_store,cash,completed,,5
1304,28,,13,1,599.00,0,599.00,2024-08-08,21:52:22,online,card,completed,2024-08-10,4
1525,14,5,19,3,119.00,0,357.00,2024-12-06,15:48:50,in_store,card,completed,,5
1387,22,3,3,2,89.99,5,170.98,2024-09-26,19:07:24,in_store,transfer,completed,,4
1449,16,1,32,2,9.90,0,19.80,2024-11-05,19:02:54,in_store,card,completed,,
1315,25,5,28,3,59.00,0,177.00,2024-08-14,14:31:34,in_store,cash,completed,,
1170,1,3,24,1,14.50,0,14.50,2024-05-06,10:55:33,in_store,transfer,completed,,5
1502,12,1,15,1,480.00,0,480.00,2024-11-22,18:34:21,in_store,cash,completed,,5
1028,12,,2,3,25.50,0,76.50,2024-01-22,16:49:41,online,card,completed,2024-01-25,5
1329,2,1,4,1,320.00,0,320.00,2024-08-23,14:46:49,in_store,cash,completed,,5
1238,11,5,6,1,299.00,0,299.00,2024-06-19,11:28:57,in_store,card,completed,,
1328,12,2,27,2,129.00,15,219.30,2024-08-22,17:44:43,in_store,card,completed,,
1443,15,,17,1,280.00,10,252.00,2024-11-04,10:27:28,online,card,completed,2024-11-05,
1527,2,1,1,1,1250.00,20,1000.00,2024-12-06,18:20:37,in_store,cash,completed,,5
1393,9,5,9,1,890.00,15,756.50,2024-09-28,14:38:47,in_store,cash,returned,,
1286,4,2,34,2,19.00,0,38.00,2024-07-30,13:57:40,in_store,card,cancelled,,
1080,15,1,15,1,480.00,0,480.00,2024-03-06,10:33:15,in_store,card,returned,,
1196,11,,14,1,449.00,0,449.00,2024-05-23,15:32:23,online,transfer,completed,2024-05-24,
1158,8,,1,2,1250.00,0,2500.00,2024-04-26,14:19:51,online,card,completed,2024-05-01,5
1374,23,,11,1,699.00,5,664.05,2024-09-20,18:43:32,online,card,completed,2024-09-25,5
1191,30,,32,2,9.90,0,19.80,2024-05-20,20:07:41,online,card,completed,2024-05-24,5
1202,16,,6,1,299.00,0,299.00,2024-05-25,17:10:32,online,card,returned,2024-06-01,
1162,28,,15,1,480.00,0,480.00,2024-05-03,09:15:21,online,card,completed,2024-05-07,4
1249,8,,13,1,599.00,0,599.00,2024-07-03,13:59:16,online,transfer,completed,2024-07-09,
1354,26,2,23,1,64.00,0,64.00,2024-09-10,13:42:05,in_store,cash,completed,,4
1171,1,,2,3,25.50,10,68.85,2024-05-06,16:24:01,online,card,completed,2024-05-13,5
1422,12,,25,1,249.00,0,249.00,2024-10-21,21:50:36,online,card,completed,2024-10-25,5
1231,20,,6,1,299.00,5,284.05,2024-06-12,19:44:20,online,transfer,completed,2024-06-16,4
1410,2,5,30,1,210.00,0,210.00,2024-10-09,16:45:12,in_store,card,completed,,4
1105,12,2,5,1,74.00,0,74.00,2024-03-22,13:15:27,in_store,card,completed,,
1377,10,,13,1,599.00,0,599.00,2024-09-23,08:10:22,online,card,completed,2024-09-27,4
1441,26,,2,3,25.50,0,76.50,2024-10-31,20:38:37,online,card,completed,2024-11-02,5
1298,10,2,7,1,1100.00,0,1100.00,2024-08-06,18:56:03,in_store,cash,completed,,4
1111,16,4,23,1,64.00,5,60.80,2024-03-25,19:06:36,in_store,card,completed,,4
1223,9,8,5,2,74.00,0,148.00,2024-06-06,14:01:55,in_store,cash,completed,,
1306,12,2,17,1,280.00,10,252.00,2024-08-10,10:35:24,in_store,cash,completed,,5
1519,13,5,10,1,799.00,0,799.00,2024-12-05,13:37:10,in_store,transfer,completed,,5
1500,25,5,21,2,14.99,0,29.98,2024-11-21,17:42:12,in_store,cash,completed,,4
1539,8,3,20,1,99.00,0,99.00,2024-12-11,12:45:06,in_store,cash,completed,,5
1529,1,5,4,1,320.00,0,320.00,2024-12-07,16:43:59,in_store,cash,completed,,5
1093,6,6,7,1,1100.00,0,1100.00,2024-03-12,12:21:46,in_store,cash,returned,,
1064,10,,3,2,89.99,15,152.98,2024-02-21,19:52:37,online,card,completed,2024-02-24,5
1107,25,4,20,1,99.00,0,99.00,2024-03-23,14:12:23,in_store,cash,completed,,4
1185,6,,28,2,59.00,0,118.00,2024-05-17,19:52:43,online,card,completed,2024-05-19,
1010,10,6,14,1,449.00,0,449.00,2024-01-12,12:45:06,in_store,cash,completed,,
1450,18,1,23,3,64.00,0,192.00,2024-11-06,13:21:13,in_store,card,completed,,4
1346,16,4,4,1,320.00,5,304.00,2024-09-04,14:22:15,in_store,cash,cancelled,,
1172,26,,33,3,12.90,0,38.70,2024-05-06,23:36:13,online,transfer,completed,2024-05-09,5
1335,7,1,20,1,99.00,0,99.00,2024-08-28,10:44:08,in_store,transfer,completed,,
1486,6,,28,3,59.00,0,177.00,2024-11-15,23:09:05,online,card,completed,2024-11-18,4
1587,16,8,33,1,12.90,0,12.90,2024-12-27,13:00:30,in_store,cash,returned,,
1242,19,4,7,1,1100.00,0,1100.00,2024-06-22,18:58:06,in_store,card,completed,,5
1056,12,2,21,3,14.99,15,38.22,2024-02-15,12:20:03,in_store,cash,completed,,4
1581,3,2,8,1,620.00,0,620.00,2024-12-24,15:25:35,in_store,card,completed,,
1501,6,2,23,2,64.00,5,121.60,2024-11-22,15:14:22,in_store,card,completed,,5
1024,27,,8,1,620.00,0,620.00,2024-01-19,14:24:06,online,card,returned,2024-01-26,
1496,10,1,32,1,9.90,0,9.90,2024-11-19,19:34:02,in_store,transfer,returned,,
1297,16,2,15,1,480.00,15,408.00,2024-08-06,11:02:02,in_store,cash,completed,,5
1469,7,2,7,1,1100.00,15,935.00,2024-11-12,16:21:14,in_store,card,completed,,
1395,20,4,22,2,45.00,0,90.00,2024-09-28,19:35:08,in_store,cash,completed,,4
1290,18,5,36,3,89.00,20,213.60,2024-08-01,11:12:28,in_store,cash,completed,,5
1016,10,2,32,1,9.90,0,9.90,2024-01-16,17:45:03,in_store,cash,completed,,
1530,1,4,2,3,25.50,0,76.50,2024-12-07,18:04:57,in_store,transfer,completed,,4
1535,20,,20,1,99.00,0,99.00,2024-12-09,23:26:24,online,card,completed,2024-12-14,
1135,20,8,3,2,89.99,0,179.98,2024-04-11,16:36:56,in_store,card,completed,,
1338,25,1,30,1,210.00,0,210.00,2024-08-30,18:52:16,in_store,cash,completed,,
1344,16,4,14,1,449.00,0,449.00,2024-09-03,10:48:20,in_store,card,completed,,5
1472,22,4,21,2,14.99,0,29.98,2024-11-13,11:10:42,in_store,cash,completed,,
1087,1,2,14,1,449.00,10,404.10,2024-03-09,15:15:22,in_store,card,completed,,3
1526,21,7,26,2,79.00,0,158.00,2024-12-06,16:23:28,in_store,card,completed,,2
1225,11,5,21,1,14.99,0,14.99,2024-06-08,18:50:24,in_store,cash,completed,,
1351,28,1,33,3,12.90,0,38.70,2024-09-07,17:07:48,in_store,cash,completed,,5
1015,25,4,19,1,119.00,0,119.00,2024-01-16,14:50:40,in_store,card,completed,,5
1258,12,3,16,1,349.00,0,349.00,2024-07-08,17:00:26,in_store,cash,completed,,
1590,14,5,11,1,699.00,0,699.00,2024-12-27,15:26:11,in_store,cash,returned,,
1220,12,,4,2,320.00,0,640.00,2024-06-01,19:02:07,online,card,completed,2024-06-08,5
1232,25,6,32,2,9.90,5,18.81,2024-06-13,11:11:38,in_store,cash,completed,,
1497,25,2,3,1,89.99,5,85.49,2024-11-20,10:07:53,in_store,cash,completed,,5
1415,6,1,34,2,19.00,0,38.00,2024-10-14,11:56:48,in_store,card,returned,,
1160,14,2,14,1,449.00,0,449.00,2024-04-30,18:43:06,in_store,card,completed,,5
1401,3,1,10,1,799.00,0,799.00,2024-10-03,19:49:10,in_store,cash,returned,,
1266,14,,17,1,280.00,0,280.00,2024-07-16,21:39:54,online,card,returned,2024-07-23,
1485,7,6,33,1,12.90,10,11.61,2024-11-15,18:50:37,in_store,cash,cancelled,,
1510,1,,14,1,449.00,0,449.00,2024-11-28,19:22:38,online,card,completed,2024-12-01,5
1045,16,1,33,3,12.90,10,34.83,2024-02-06,15:56:14,in_store,cash,returned,,
1436,8,4,10,1,799.00,0,799.00,2024-10-30,10:04:47,in_store,card,completed,,4
1133,19,1,4,1,320.00,0,320.00,2024-04-08,12:18:04,in_store,card,completed,,4
1432,23,7,33,2,12.90,0,25.80,2024-10-28,13:27:05,in_store,transfer,completed,,5
1366,16,,28,2,59.00,5,112.10,2024-09-14,21:56:59,online,card,completed,2024-09-17,5
1047,18,,32,3,9.90,10,26.73,2024-02-08,18:37:21,online,transfer,completed,2024-02-14,4
1322,4,5,26,2,79.00,0,158.00,2024-08-17,12:30:33,in_store,card,completed,,5
1163,12,1,32,1,9.90,0,9.90,2024-05-03,14:16:25,in_store,card,completed,,
1118,10,7,22,2,45.00,0,90.00,2024-03-29,16:49:19,in_store,card,completed,,
1471,2,7,33,1,12.90,20,10.32,2024-11-12,18:05:39,in_store,card,completed,,4
1035,6,,33,2,12.90,0,25.80,2024-01-29,21:55:44,online,card,completed,2024-01-31,5
1240,12,5,19,2,119.00,0,238.00,2024-06-20,17:29:29,in_store,card,completed,,5
1109,25,7,23,1,64.00,10,57.60,2024-03-25,14:35:30,in_store,transfer,completed,,
1516,3,4,1,1,1250.00,0,1250.00,2024-12-02,13:56:31,in_store,card,completed,,
1054,28,7,26,3,79.00,0,237.00,2024-02-14,17:03:59,in_store,card,completed,,
1082,15,1,30,1,210.00,0,210.00,2024-03-06,12:50:34,in_store,card,returned,,
1117,14,7,2,1,25.50,0,25.50,2024-03-29,12:56:46,in_store,card,completed,,1
1311,2,1,5,1,74.00,0,74.00,2024-08-13,15:35:48,in_store,card,completed,,
1279,16,,33,3,12.90,0,38.70,2024-07-25,19:29:10,online,card,completed,2024-08-01,4
1478,1,2,11,1,699.00,5,664.05,2024-11-14,16:02:22,in_store,card,completed,,
1406,7,5,25,1,249.00,0,249.00,2024-10-05,17:29:58,in_store,cash,completed,,2
1254,1,,16,2,349.00,5,663.10,2024-07-05,13:58:03,online,transfer,returned,2024-07-08,
1283,6,5,24,1,14.50,0,14.50,2024-07-29,17:14:15,in_store,card,returned,,
1461,18,,6,3,299.00,0,897.00,2024-11-08,17:13:39,online,card,completed,2024-11-10,5
1069,5,,25,1,249.00,0,249.00,2024-02-27,23:40:56,online,card,returned,2024-03-05,
1369,3,1,19,1,119.00,0,119.00,2024-09-17,17:15:17,in_store,cash,returned,,
1144,12,3,18,3,39.99,0,119.97,2024-04-17,17:44:52,in_store,cash,completed,,
1585,3,6,32,3,9.90,0,29.70,2024-12-26,10:16:01,in_store,card,completed,,3
1178,7,,10,1,799.00,0,799.00,2024-05-10,14:39:54,online,transfer,completed,2024-05-17,4
1518,18,,22,2,45.00,0,90.00,2024-12-04,07:23:38,online,card,completed,2024-12-08,
1349,2,1,24,3,14.50,0,43.50,2024-09-05,17:50:48,in_store,card,completed,,
1418,2,8,24,2,14.50,0,29.00,2024-10-16,16:33:02,in_store,cash,completed,,
1378,20,2,4,1,320.00,0,320.00,2024-09-23,12:26:08,in_store,card,completed,,3
1233,12,5,24,1,14.50,0,14.50,2024-06-14,12:25:28,in_store,cash,completed,,
1114,22,2,25,2,249.00,0,498.00,2024-03-28,12:47:32,in_store,cash,returned,,
1044,19,,23,1,64.00,0,64.00,2024-02-05,21:52:30,online,card,completed,2024-02-11,3
1272,23,,16,1,349.00,0,349.00,2024-07-22,05:44:06,online,card,completed,2024-07-27,
1268,28,2,2,1,25.50,0,25.50,2024-07-17,19:26:02,in_store,transfer,completed,,5
1081,4,4,24,1,14.50,0,14.50,2024-03-06,12:14:59,in_store,cash,completed,,4
1150,28,5,10,1,799.00,0,799.00,2024-04-20,12:45:21,in_store,cash,completed,,5
1332,20,3,19,3,119.00,0,357.00,2024-08-24,16:03:16,in_store,cash,completed,,
1493,10,6,29,2,149.00,0,298.00,2024-11-19,13:57:21,in_store,card,completed,,4
1433,20,,3,3,89.99,0,269.97,2024-10-28,19:06:54,online,transfer,completed,2024-11-04,
1106,8,3,8,1,620.00,0,620.00,2024-03-22,19:06:08,in_store,card,completed,,5
1458,20,,19,3,119.00,0,357.00,2024-11-07,15:55:48,online,card,completed,2024-11-13,4
1296,18,1,21,1,14.99,5,14.24,2024-08-05,18:40:16,in_store,card,completed,,5
1394,18,3,2,2,25.50,5,48.45,2024-09-28,18:54:12,in_store,cash,completed,,
1466,2,,2,1,25.50,0,25.50,2024-11-12,06:34:35,online,card,completed,2024-11-13,
1562,10,8,3,1,89.99,0,89.99,2024-12-18,17:05:56,in_store,cash,cancelled,,
1065,17,3,26,1,79.00,0,79.00,2024-02-23,10:10:38,in_store,cash,completed,,5
1342,16,1,24,2,14.50,0,29.00,2024-09-02,12:44:34,in_store,card,completed,,5
1308,28,4,33,1,12.90,0,12.90,2024-08-10,12:30:26,in_store,transfer,completed,,5
1190,8,,33,1,12.90,5,12.26,2024-05-20,17:40:04,online,transfer,completed,2024-05-26,4
1331,2,6,27,2,129.00,0,258.00,2024-08-23,17:15:08,in_store,transfer,completed,,5
1116,16,5,3,1,89.99,0,89.99,2024-03-29,11:38:31,in_store,cash,completed,,
1042,12,,33,1,12.90,0,12.90,2024-02-02,12:08:11,online,card,completed,2024-02-09,5
1359,9,4,21,3,14.99,0,44.97,2024-09-12,11:22:38,in_store,cash,completed,,5
1256,1,1,27,1,129.00,5,122.55,2024-07-06,17:05:31,in_store,cash,completed,,
1570,18,2,32,1,9.90,15,8.42,2024-12-20,11:52:28,in_store,card,completed,,3
1312,28,2,22,2,45.00,0,90.00,2024-08-13,16:15:10,in_store,cash,cancelled,,
1543,3,4,33,2,12.90,5,24.51,2024-12-12,10:38:06,in_store,card,completed,,
1420,7,2,26,1,79.00,0,79.00,2024-10-18,10:20:48,in_store,cash,completed,,2
1353,19,1,33,2,12.90,0,25.80,2024-09-09,15:24:33,in_store,cash,completed,,4
1540,14,4,15,1,480.00,0,480.00,2024-12-11,13:29:42,in_store,cash,completed,,5
1508,20,1,23,2,64.00,0,128.00,2024-11-28,10:53:28,in_store,transfer,completed,,5
1492,28,,20,2,99.00,0,198.00,2024-11-19,12:15:37,online,transfer,completed,2024-11-20,4
1319,6,,19,1,119.00,0,119.00,2024-08-16,14:04:07,online,transfer,completed,2024-08-18,
1398,12,,23,1,64.00,5,60.80,2024-09-30,17:14:44,online,card,completed,2024-10-02,
1206,6,6,20,3,99.00,0,297.00,2024-05-28,14:42:02,in_store,card,completed,,3
1600,9,7,28,1,59.00,10,53.10,2024-12-31,17:51:58,in_store,card,completed,,
1164,8,,21,1,14.99,0,14.99,2024-05-03,16:08:56,online,card,completed,2024-05-07,
1470,10,1,12,1,249.00,0,249.00,2024-11-12,16:51:29,in_store,card,completed,,5
1245,13,1,23,1,64.00,0,64.00,2024-06-29,17:54:18,in_store,card,completed,,5
1179,14,,8,2,620.00,0,1240.00,2024-05-10,20:06:12,online,transfer,completed,2024-05-17,4
1201,25,5,22,1,45.00,0,45.00,2024-05-25,15:23:10,in_store,card,returned,,
1303,25,,33,1,12.90,0,12.90,2024-08-08,20:07:33,online,card,completed,2024-08-12,5
1589,1,2,3,1,89.99,15,76.49,2024-12-27,15:23:56,in_store,cash,cancelled,,
1314,25,,1,2,1250.00,5,2375.00,2024-08-13,20:57:28,online,transfer,completed,2024-08-14,
1006,18,,23,2,64.00,0,128.00,2024-01-06,14:38:48,online,card,completed,2024-01-13,4
1363,13,,1,2,1250.00,0,2500.00,2024-09-13,20:35:41,online,card,completed,2024-09-18,
1499,22,,11,1,699.00,0,699.00,2024-11-20,18:02:14,online,transfer,completed,2024-11-26,
1063,20,3,34,1,19.00,20,15.20,2024-02-20,13:41:20,in_store,card,completed,,5
1520,18,5,14,1,449.00,0,449.00,2024-12-05,14:00:42,in_store,transfer,completed,,
1323,2,,20,2,99.00,0,198.00,2024-08-17,18:40:19,online,card,cancelled,,
1187,15,2,2,2,25.50,0,51.00,2024-05-18,12:54:36,in_store,card,completed,,4
1408,20,,7,1,1100.00,0,1100.00,2024-10-07,21:03:41,online,card,completed,2024-10-13,
1309,1,6,36,2,89.00,0,178.00,2024-08-12,18:45:49,in_store,cash,completed,,3
1348,17,,34,1,19.00,20,15.20,2024-09-04,16:50:10,online,card,completed,2024-09-07,4
1373,5,5,24,1,14.50,0,14.50,2024-09-20,11:40:36,in_store,card,completed,,
1281,3,3,21,1,14.99,0,14.99,2024-07-27,11:34:47,in_store,cash,completed,,4
1345,18,,27,1,129.00,0,129.00,2024-09-03,21:02:15,online,card,completed,2024-09-05,4
1276,5,1,10,2,799.00,0,1598.00,2024-07-24,19:24:49,in_store,cash,completed,,4
1100,2,8,4,2,320.00,0,640.00,2024-03-19,13:40:55,in_store,transfer,completed,,5
1247,19,1,33,1,12.90,0,12.90,2024-07-01,10:17:06,in_store,cash,completed,,3
1134,10,1,8,1,620.00,0,620.00,2024-04-08,18:26:34,in_store,cash,completed,,
1442,6,2,32,1,9.90,10,8.91,2024-11-01,15:06:12,in_store,cash,completed,,
1053,12,3,24,3,14.50,0,43.50,2024-02-14,11:39:38,in_store,cash,completed,,
1358,7,1,11,1,699.00,15,594.15,2024-09-11,17:04:18,in_store,cash,completed,,
1454,28,,12,1,249.00,0,249.00,2024-11-07,05:29:26,online,card,completed,2024-11-08,4
1221,25,,20,2,99.00,0,198.00,2024-06-03,20:16:02,online,card,completed,2024-06-04,4
1376,7,3,37,2,55.00,15,93.50,2024-09-21,17:14:41,in_store,cash,completed,,5
1142,9,7,26,1,79.00,10,71.10,2024-04-16,18:10:48,in_store,card,returned,,
1074,6,,30,1,210.00,0,210.00,2024-03-01,09:53:53,online,card,returned,2024-03-02,
1381,18,,32,1,9.90,0,9.90,2024-09-23,17:40:20,online,transfer,completed,2024-09-29,5
1355,1,6,22,1,45.00,0,45.00,2024-09-10,18:56:27,in_store,transfer,completed,,
1285,25,6,3,1,89.99,0,89.99,2024-07-30,13:50:24,in_store,transfer,completed,,2
1356,21,7,34,1,19.00,5,18.05,2024-09-11,10:27:20,in_store,cash,completed,,5
1037,21,8,21,3,14.99,0,44.97,2024-01-30,19:46:39,in_store,cash,completed,,5
1307,5,1,10,1,799.00,0,799.00,2024-08-10,12:10:30,in_store,cash,completed,,3
1556,12,4,6,1,299.00,0,299.00,2024-12-16,18:24:03,in_store,cash,completed,,4
1456,6,5,32,3,9.90,0,29.70,2024-11-07,13:13:59,in_store,card,completed,,5
1293,19,6,3,1,89.99,0,89.99,2024-08-03,15:10:45,in_store,card,completed,,5
1476,22,1,31,1,149.00,0,149.00,2024-11-14,12:29:49,in_store,card,completed,,3
1347,28,4,2,1,25.50,0,25.50,2024-09-04,16:36:35,in_store,card,completed,,
1439,8,1,33,3,12.90,0,38.70,2024-10-31,14:23:25,in_store,card,cancelled,,
1244,28,1,19,1,119.00,0,119.00,2024-06-26,15:16:52,in_store,cash,completed,,
1482,30,,1,1,1250.00,5,1187.50,2024-11-14,20:14:24,online,card,completed,2024-11-15,
1583,11,7,36,1,89.00,0,89.00,2024-12-25,18:08:47,in_store,card,completed,,
1168,12,,2,1,25.50,0,25.50,2024-05-04,18:58:12,online,card,cancelled,,
1072,8,,24,1,14.50,0,14.50,2024-02-29,03:45:42,online,card,completed,2024-03-02,3
1141,2,6,20,3,99.00,0,297.00,2024-04-16,16:52:39,in_store,cash,completed,,
1426,20,1,5,1,74.00,0,74.00,2024-10-25,14:44:16,in_store,card,completed,,
1031,14,2,1,1,1250.00,0,1250.00,2024-01-27,12:57:35,in_store,cash,completed,,
1550,20,5,17,2,280.00,0,560.00,2024-12-14,10:19:55,in_store,card,completed,,5
1537,2,,34,1,19.00,20,15.20,2024-12-10,16:19:24,online,card,completed,2024-12-14,
1120,9,4,5,1,74.00,0,74.00,2024-03-29,19:31:25,in_store,transfer,completed,,
1112,22,5,14,1,449.00,0,449.00,2024-03-26,13:34:47,in_store,cash,completed,,
1186,18,1,2,2,25.50,0,51.00,2024-05-18,10:27:48,in_store,cash,completed,,3
1302,12,,22,3,45.00,0,135.00,2024-08-07,12:24:38,online,card,completed,2024-08-14,4
1227,1,,5,1,74.00,10,66.60,2024-06-10,00:52:23,online,card,completed,2024-06-13,3
1026,16,,37,1,55.00,0,55.00,2024-01-22,08:12:41,online,card,completed,2024-01-26,
1552,25,2,21,3,14.99,0,44.97,2024-12-16,11:44:58,in_store,cash,completed,,2
1404,2,1,12,1,249.00,0,249.00,2024-10-04,17:33:27,in_store,cash,returned,,
1522,22,2,6,1,299.00,0,299.00,2024-12-05,15:28:58,in_store,cash,completed,,
1049,28,6,17,1,280.00,0,280.00,2024-02-10,13:37:02,in_store,cash,completed,,5
1487,14,2,24,1,14.50,0,14.50,2024-11-16,11:47:29,in_store,card,completed,,4
1051,12,,33,2,12.90,0,25.80,2024-02-10,17:01:03,online,card,completed,2024-02-12,
1484,6,2,27,1,129.00,0,129.00,2024-11-15,12:09:51,in_store,card,completed,,5
1130,22,5,22,1,45.00,0,45.00,2024-04-04,16:53:44,in_store,cash,returned,,
1367,14,2,33,1,12.90,0,12.90,2024-09-16,17:30:55,in_store,card,completed,,
1212,12,4,32,2,9.90,0,19.80,2024-05-30,12:40:43,in_store,card,completed,,4
1127,4,1,24,3,14.50,0,43.50,2024-04-03,16:38:54,in_store,cash,returned,,
1405,14,,29,1,149.00,0,149.00,2024-10-04,18:19:43,online,card,completed,2024-10-07,4
1371,23,4,12,1,249.00,0,249.00,2024-09-19,13:23:55,in_store,cash,completed,,4
1399,12,7,11,2,699.00,0,1398.00,2024-10-02,16:47:36,in_store,cash,completed,,5
1008,11,2,27,3,129.00,0,387.00,2024-01-08,18:11:40,in_store,cash,completed,,4
1200,8,8,21,1,14.99,10,13.49,2024-05-25,11:40:23,in_store,card,completed,,5
1512,26,4,22,2,45.00,0,90.00,2024-11-29,12:42:33,in_store,card,completed,,
1599,10,6,22,2,45.00,0,90.00,2024-12-31,13:17:35,in_store,card,completed,,5
1465,8,4,32,1,9.90,10,8.91,2024-11-11,12:32:18,in_store,cash,completed,,2
1055,1,5,8,1,620.00,0,620.00,2024-02-14,18:37:33,in_store,card,completed,,4
1058,20,,34,2,19.00,0,38.00,2024-02-16,17:55:40,online,card,completed,2024-02-20,5
1350,6,,5,3,74.00,0,222.00,2024-09-07,13:11:28,online,transfer,completed,2024-09-10,
1409,22,1,4,1,320.00,5,304.00,2024-10-09,12:53:07,in_store,card,completed,,
1507,4,,25,2,249.00,0,498.00,2024-11-27,20:59:30,online,transfer,completed,2024-12-01,4
1174,16,2,15,1,480.00,5,456.00,2024-05-08,15:21:52,in_store,cash,completed,,
1467,2,1,34,2,19.00,0,38.00,2024-11-12,12:44:14,in_store,transfer,completed,,5
1390,13,1,2,1,25.50,0,25.50,2024-09-27,17:19:16,in_store,cash,returned,,
1097,16,2,23,1,64.00,10,57.60,2024-03-15,13:20:28,in_store,card,completed,,
1452,12,4,2,3,25.50,5,72.68,2024-11-06,16:41:58,in_store,cash,completed,,4
1546,2,1,20,3,99.00,0,297.00,2024-12-12,17:07:08,in_store,cash,completed,,5
1079,3,,25,1,249.00,0,249.00,2024-03-04,20:19:15,online,card,completed,2024-03-09,
